midi_s3_key,token_s3_key,artist,title
clean_midi/lakh_midi_clean/Journey/Faithfully.5.mid,processed/remi_tokens/Faithfully.5.npy,Journey,Faithfully.5
clean_midi/lakh_midi_clean/Journey/Faithfully.mid,processed/remi_tokens/Faithfully.npy,Journey,Faithfully
clean_midi/lakh_midi_clean/Journey/Girl_Cant_Help_It.mid,processed/remi_tokens/Girl_Cant_Help_It.npy,Journey,Girl Cant Help It
clean_midi/lakh_midi_clean/Journey/Ill_Be_Alright_Without_You.mid,processed/remi_tokens/Ill_Be_Alright_Without_You.npy,Journey,Ill Be Alright Without You
clean_midi/lakh_midi_clean/Journey/Oh_Sherrie.mid,processed/remi_tokens/Oh_Sherrie.npy,Journey,Oh Sherrie
clean_midi/lakh_midi_clean/Journey/Only_the_Young.mid,processed/remi_tokens/Only_the_Young.npy,Journey,Only the Young
clean_midi/lakh_midi_clean/Journey/Open_Arms.1.mid,processed/remi_tokens/Open_Arms.1.npy,Journey,Open Arms.1
clean_midi/lakh_midi_clean/Journey/Open_Arms.2.mid,processed/remi_tokens/Open_Arms.2.npy,Journey,Open Arms.2
clean_midi/lakh_midi_clean/Journey/Open_Arms.3.mid,processed/remi_tokens/Open_Arms.3.npy,Journey,Open Arms.3
clean_midi/lakh_midi_clean/Journey/Open_Arms.4.mid,processed/remi_tokens/Open_Arms.4.npy,Journey,Open Arms.4
clean_midi/lakh_midi_clean/Journey/Open_Arms.5.mid,processed/remi_tokens/Open_Arms.5.npy,Journey,Open Arms.5
clean_midi/lakh_midi_clean/Journey/Open_Arms.6.mid,processed/remi_tokens/Open_Arms.6.npy,Journey,Open Arms.6
clean_midi/lakh_midi_clean/Journey/Open_Arms.mid,processed/remi_tokens/Open_Arms.npy,Journey,Open Arms
clean_midi/lakh_midi_clean/Journey/Send_Her_My_Love.1.mid,processed/remi_tokens/Send_Her_My_Love.1.npy,Journey,Send Her My Love.1
clean_midi/lakh_midi_clean/Journey/Send_Her_My_Love.2.mid,processed/remi_tokens/Send_Her_My_Love.2.npy,Journey,Send Her My Love.2
clean_midi/lakh_midi_clean/Journey/Send_Her_My_Love.mid,processed/remi_tokens/Send_Her_My_Love.npy,Journey,Send Her My Love
clean_midi/lakh_midi_clean/Journey/Separate_Ways_Words_Apart_.mid,processed/remi_tokens/Separate_Ways_Words_Apart_.npy,Journey,Separate Ways Words Apart 
clean_midi/lakh_midi_clean/Journey/Separate_Ways_Worlds_Apart_.1.mid,processed/remi_tokens/Separate_Ways_Worlds_Apart_.1.npy,Journey,Separate Ways Worlds Apart .1
clean_midi/lakh_midi_clean/Journey/Separate_Ways_Worlds_Apart_.mid,processed/remi_tokens/Separate_Ways_Worlds_Apart_.npy,Journey,Separate Ways Worlds Apart 
clean_midi/lakh_midi_clean/Journey/Seperate_Ways.1.mid,processed/remi_tokens/Seperate_Ways.1.npy,Journey,Seperate Ways.1
clean_midi/lakh_midi_clean/Journey/Seperate_Ways.mid,processed/remi_tokens/Seperate_Ways.npy,Journey,Seperate Ways
clean_midi/lakh_midi_clean/Journey/Wheel_in_the_Sky.mid,processed/remi_tokens/Wheel_in_the_Sky.npy,Journey,Wheel in the Sky
clean_midi/lakh_midi_clean/Journey/When_You_Love_a_Woman.mid,processed/remi_tokens/When_You_Love_a_Woman.npy,Journey,When You Love a Woman
clean_midi/lakh_midi_clean/Journey/Whos_Cryin_Now.mid,processed/remi_tokens/Whos_Cryin_Now.npy,Journey,Whos Cryin Now
clean_midi/lakh_midi_clean/Journey/Whos_Crying_Now.1.mid,processed/remi_tokens/Whos_Crying_Now.1.npy,Journey,Whos Crying Now.1
clean_midi/lakh_midi_clean/Journey/Whos_Crying_Now.2.mid,processed/remi_tokens/Whos_Crying_Now.2.npy,Journey,Whos Crying Now.2
clean_midi/lakh_midi_clean/Journey/Whos_Crying_Now.mid,processed/remi_tokens/Whos_Crying_Now.npy,Journey,Whos Crying Now
clean_midi/lakh_midi_clean/Jovanotti/Bella.1.mid,processed/remi_tokens/Bella.1.npy,Jovanotti,Bella.1
clean_midi/lakh_midi_clean/Jovanotti/Bella.2.mid,processed/remi_tokens/Bella.2.npy,Jovanotti,Bella.2
clean_midi/lakh_midi_clean/Jovanotti/Bella.mid,processed/remi_tokens/Bella.npy,Jovanotti,Bella
clean_midi/lakh_midi_clean/Jovanotti/Chissa_Se_Stai_Dormendo.1.mid,processed/remi_tokens/Chissa_Se_Stai_Dormendo.1.npy,Jovanotti,Chissa Se Stai Dormendo.1
clean_midi/lakh_midi_clean/Jovanotti/Chissa_Se_Stai_Dormendo.mid,processed/remi_tokens/Chissa_Se_Stai_Dormendo.npy,Jovanotti,Chissa Se Stai Dormendo
clean_midi/lakh_midi_clean/Jovanotti/Ciao_mamma.1.mid,processed/remi_tokens/Ciao_mamma.1.npy,Jovanotti,Ciao mamma.1
clean_midi/lakh_midi_clean/Jovanotti/Ciao_mamma.2.mid,processed/remi_tokens/Ciao_mamma.2.npy,Jovanotti,Ciao mamma.2
clean_midi/lakh_midi_clean/Jovanotti/Ciao_mamma.mid,processed/remi_tokens/Ciao_mamma.npy,Jovanotti,Ciao mamma
clean_midi/lakh_midi_clean/Jovanotti/Dolce_far_niente.mid,processed/remi_tokens/Dolce_far_niente.npy,Jovanotti,Dolce far niente
clean_midi/lakh_midi_clean/Jovanotti/Gente_della_notte.1.mid,processed/remi_tokens/Gente_della_notte.1.npy,Jovanotti,Gente della notte.1
clean_midi/lakh_midi_clean/Jovanotti/Gente_della_notte.mid,processed/remi_tokens/Gente_della_notte.npy,Jovanotti,Gente della notte
clean_midi/lakh_midi_clean/Jovanotti/Io_No.mid,processed/remi_tokens/Io_No.npy,Jovanotti,Io No
clean_midi/lakh_midi_clean/Jovanotti/Io_ti_cerchero.mid,processed/remi_tokens/Io_ti_cerchero.npy,Jovanotti,Io ti cerchero
clean_midi/lakh_midi_clean/Jovanotti/Lombelico_del_mondo.1.mid,processed/remi_tokens/Lombelico_del_mondo.1.npy,Jovanotti,Lombelico del mondo.1
clean_midi/lakh_midi_clean/Jovanotti/Lombelico_del_mondo.mid,processed/remi_tokens/Lombelico_del_mondo.npy,Jovanotti,Lombelico del mondo
clean_midi/lakh_midi_clean/Jovanotti/Moriro_damore.mid,processed/remi_tokens/Moriro_damore.npy,Jovanotti,Moriro damore
clean_midi/lakh_midi_clean/Jovanotti/Non_mannoio.mid,processed/remi_tokens/Non_mannoio.npy,Jovanotti,Non mannoio
clean_midi/lakh_midi_clean/Jovanotti/Penso_Positivo.1.mid,processed/remi_tokens/Penso_Positivo.1.npy,Jovanotti,Penso Positivo.1
clean_midi/lakh_midi_clean/Jovanotti/Per_te.mid,processed/remi_tokens/Per_te.npy,Jovanotti,Per te
clean_midi/lakh_midi_clean/Jovanotti/Quando_Sarai_Lontana.mid,processed/remi_tokens/Quando_Sarai_Lontana.npy,Jovanotti,Quando Sarai Lontana
clean_midi/lakh_midi_clean/Jovanotti/Ragazzo_fortunato.1.mid,processed/remi_tokens/Ragazzo_fortunato.1.npy,Jovanotti,Ragazzo fortunato.1
clean_midi/lakh_midi_clean/Jovanotti/Ragazzo_fortunato.2.mid,processed/remi_tokens/Ragazzo_fortunato.2.npy,Jovanotti,Ragazzo fortunato.2
clean_midi/lakh_midi_clean/Jovanotti/Ragazzo_fortunato.3.mid,processed/remi_tokens/Ragazzo_fortunato.3.npy,Jovanotti,Ragazzo fortunato.3
clean_midi/lakh_midi_clean/Jovanotti/Ragazzo_fortunato.mid,processed/remi_tokens/Ragazzo_fortunato.npy,Jovanotti,Ragazzo fortunato
clean_midi/lakh_midi_clean/Jovanotti/Salvami.mid,processed/remi_tokens/Salvami.npy,Jovanotti,Salvami
clean_midi/lakh_midi_clean/Jovanotti/Serenata_Rap.1.mid,processed/remi_tokens/Serenata_Rap.1.npy,Jovanotti,Serenata Rap.1
clean_midi/lakh_midi_clean/Jovanotti/Serenata_Rap.2.mid,processed/remi_tokens/Serenata_Rap.2.npy,Jovanotti,Serenata Rap.2
clean_midi/lakh_midi_clean/Jovanotti/Serenata_Rap.3.mid,processed/remi_tokens/Serenata_Rap.3.npy,Jovanotti,Serenata Rap.3
clean_midi/lakh_midi_clean/Jovanotti/Serenata_Rap.mid,processed/remi_tokens/Serenata_Rap.npy,Jovanotti,Serenata Rap
clean_midi/lakh_midi_clean/Jovanotti/Stella_cometa.mid,processed/remi_tokens/Stella_cometa.npy,Jovanotti,Stella cometa
clean_midi/lakh_midi_clean/Jovanotti/Un_raggio_di_sole.mid,processed/remi_tokens/Un_raggio_di_sole.npy,Jovanotti,Un raggio di sole
clean_midi/lakh_midi_clean/Juan_Luis_Guerra/Como_abeja_al_panal.mid,processed/remi_tokens/Como_abeja_al_panal.npy,Juan Luis Guerra,Como abeja al panal
clean_midi/lakh_midi_clean/Juan_Luis_Guerra/La_Bilirrubina.mid,processed/remi_tokens/La_Bilirrubina.npy,Juan Luis Guerra,La Bilirrubina
clean_midi/lakh_midi_clean/Judas_Priest/Breaking_the_Law.mid,processed/remi_tokens/Breaking_the_Law.npy,Judas Priest,Breaking the Law
clean_midi/lakh_midi_clean/Judy_Collins/Amazing_Grace.1.mid,processed/remi_tokens/Amazing_Grace.1.npy,Judy Collins,Amazing Grace.1
clean_midi/lakh_midi_clean/Judy_Collins/Amazing_Grace.mid,processed/remi_tokens/Amazing_Grace.npy,Judy Collins,Amazing Grace
clean_midi/lakh_midi_clean/Jule_Styne/Just_in_Time.mid,processed/remi_tokens/Just_in_Time.npy,Jule Styne,Just in Time
clean_midi/lakh_midi_clean/Julian_Lennon/Too_Late_for_Goodbyes.mid,processed/remi_tokens/Too_Late_for_Goodbyes.npy,Julian Lennon,Too Late for Goodbyes
clean_midi/lakh_midi_clean/Julie_Andrews/Edelweiss.mid,processed/remi_tokens/Edelweiss.npy,Julie Andrews,Edelweiss
"clean_midi/lakh_midi_clean/Julie_Covington/Dont_Cry_for_Me,_Argentina_from_Evita_.1.mid","processed/remi_tokens/Dont_Cry_for_Me,_Argentina_from_Evita_.1.npy",Julie Covington,"Dont Cry for Me, Argentina from Evita .1"
"clean_midi/lakh_midi_clean/Julie_Covington/Dont_Cry_for_Me,_Argentina_from_Evita_.mid","processed/remi_tokens/Dont_Cry_for_Me,_Argentina_from_Evita_.npy",Julie Covington,"Dont Cry for Me, Argentina from Evita "
clean_midi/lakh_midi_clean/Julio_Iglesias/Begin_the_Beguine.1.mid,processed/remi_tokens/Begin_the_Beguine.1.npy,Julio Iglesias,Begin the Beguine.1
clean_midi/lakh_midi_clean/Julio_Iglesias/Begin_the_Beguine.mid,processed/remi_tokens/Begin_the_Beguine.npy,Julio Iglesias,Begin the Beguine
clean_midi/lakh_midi_clean/Julio_Iglesias/Quiereme_mucho.mid,processed/remi_tokens/Quiereme_mucho.npy,Julio Iglesias,Quiereme mucho
clean_midi/lakh_midi_clean/Junior_Walker/What_Does_It_Take.mid,processed/remi_tokens/What_Does_It_Take.npy,Junior Walker,What Does It Take
clean_midi/lakh_midi_clean/Jurgen_Drews/Das_Drews_Sommerhit_Medley_99.mid,processed/remi_tokens/Das_Drews_Sommerhit_Medley_99.npy,Jurgen Drews,Das Drews Sommerhit Medley 99
clean_midi/lakh_midi_clean/Jurgen_Drews/Warum_immer_ich.1.mid,processed/remi_tokens/Warum_immer_ich.1.npy,Jurgen Drews,Warum immer ich.1
clean_midi/lakh_midi_clean/Jurgen_Drews/Warum_immer_ich.mid,processed/remi_tokens/Warum_immer_ich.npy,Jurgen Drews,Warum immer ich
clean_midi/lakh_midi_clean/Just_Friends/Ever_and_Ever.mid,processed/remi_tokens/Ever_and_Ever.npy,Just Friends,Ever and Ever
clean_midi/lakh_midi_clean/K-Ci_and_JoJo/All_My_Life.mid,processed/remi_tokens/All_My_Life.npy,K-Ci and JoJo,All My Life
clean_midi/lakh_midi_clean/K2/Der_Berg_Ruft.mid,processed/remi_tokens/Der_Berg_Ruft.npy,K2,Der Berg Ruft
clean_midi/lakh_midi_clean/K2/Die_Nachtigall_Singt.mid,processed/remi_tokens/Die_Nachtigall_Singt.npy,K2,Die Nachtigall Singt
clean_midi/lakh_midi_clean/K7/Come_Baby_Come_radio_edit_.mid,processed/remi_tokens/Come_Baby_Come_radio_edit_.npy,K7,Come Baby Come radio edit 
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Get_Down_Tonight.mid,processed/remi_tokens/Get_Down_Tonight.npy,KC and The Sunshine Band,Get Down Tonight
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Give_It_Up.mid,processed/remi_tokens/Give_It_Up.npy,KC and The Sunshine Band,Give It Up
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Im_Your_Boogie_Man.1.mid,processed/remi_tokens/Im_Your_Boogie_Man.1.npy,KC and The Sunshine Band,Im Your Boogie Man.1
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Im_Your_Boogie_Man.2.mid,processed/remi_tokens/Im_Your_Boogie_Man.2.npy,KC and The Sunshine Band,Im Your Boogie Man.2
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Im_Your_Boogie_Man.mid,processed/remi_tokens/Im_Your_Boogie_Man.npy,KC and The Sunshine Band,Im Your Boogie Man
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Keep_It_Comin_Love.mid,processed/remi_tokens/Keep_It_Comin_Love.npy,KC and The Sunshine Band,Keep It Comin Love
"clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Shake,_Shake,_Shake_Shake_Your_Booty.mid","processed/remi_tokens/Shake,_Shake,_Shake_Shake_Your_Booty.npy",KC and The Sunshine Band,"Shake, Shake, Shake Shake Your Booty"
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Thats_the_Way_I_Like_It.1.mid,processed/remi_tokens/Thats_the_Way_I_Like_It.1.npy,KC and The Sunshine Band,Thats the Way I Like It.1
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Thats_the_Way_I_Like_It.2.mid,processed/remi_tokens/Thats_the_Way_I_Like_It.2.npy,KC and The Sunshine Band,Thats the Way I Like It.2
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Thats_the_Way_I_Like_It.3.mid,processed/remi_tokens/Thats_the_Way_I_Like_It.3.npy,KC and The Sunshine Band,Thats the Way I Like It.3
clean_midi/lakh_midi_clean/KC_and_The_Sunshine_Band/Thats_the_Way_I_Like_It.mid,processed/remi_tokens/Thats_the_Way_I_Like_It.npy,KC and The Sunshine Band,Thats the Way I Like It
"clean_midi/lakh_midi_clean/KING,RICKY/Verde.1.mid",processed/remi_tokens/Verde.1.npy,"KING,RICKY",Verde.1
"clean_midi/lakh_midi_clean/KING,RICKY/Verde.mid",processed/remi_tokens/Verde.npy,"KING,RICKY",Verde
clean_midi/lakh_midi_clean/KWS/Please_Dont_Go.mid,processed/remi_tokens/Please_Dont_Go.npy,KWS,Please Dont Go
clean_midi/lakh_midi_clean/Kadoc/The_Night_Train.mid,processed/remi_tokens/The_Night_Train.npy,Kadoc,The Night Train
clean_midi/lakh_midi_clean/Kaempfert/A_Swinging_Safari.1.mid,processed/remi_tokens/A_Swinging_Safari.1.npy,Kaempfert,A Swinging Safari.1
clean_midi/lakh_midi_clean/Kaempfert/A_Swinging_Safari.2.mid,processed/remi_tokens/A_Swinging_Safari.2.npy,Kaempfert,A Swinging Safari.2
clean_midi/lakh_midi_clean/Kaempfert/A_Swinging_Safari.mid,processed/remi_tokens/A_Swinging_Safari.npy,Kaempfert,A Swinging Safari
clean_midi/lakh_midi_clean/Kaempfert/Strangers_in_the_Night.mid,processed/remi_tokens/Strangers_in_the_Night.npy,Kaempfert,Strangers in the Night
clean_midi/lakh_midi_clean/Kaempfert/Wunderland_Bei_Nacht.mid,processed/remi_tokens/Wunderland_Bei_Nacht.npy,Kaempfert,Wunderland Bei Nacht
clean_midi/lakh_midi_clean/Kamoze_Ini/Here_Comes_The_Hotstepper.mid,processed/remi_tokens/Here_Comes_The_Hotstepper.npy,Kamoze Ini,Here Comes The Hotstepper
clean_midi/lakh_midi_clean/Kansas/Carry_on_My_Wayward_Son.mid,processed/remi_tokens/Carry_on_My_Wayward_Son.npy,Kansas,Carry on My Wayward Son
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.1.mid,processed/remi_tokens/Dust_In_The_Wind.1.npy,Kansas,Dust In The Wind.1
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.2.mid,processed/remi_tokens/Dust_In_The_Wind.2.npy,Kansas,Dust In The Wind.2
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.3.mid,processed/remi_tokens/Dust_In_The_Wind.3.npy,Kansas,Dust In The Wind.3
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.4.mid,processed/remi_tokens/Dust_In_The_Wind.4.npy,Kansas,Dust In The Wind.4
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.5.mid,processed/remi_tokens/Dust_In_The_Wind.5.npy,Kansas,Dust In The Wind.5
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.6.mid,processed/remi_tokens/Dust_In_The_Wind.6.npy,Kansas,Dust In The Wind.6
clean_midi/lakh_midi_clean/Kansas/Dust_In_The_Wind.mid,processed/remi_tokens/Dust_In_The_Wind.npy,Kansas,Dust In The Wind
clean_midi/lakh_midi_clean/Kansas/Fight_Fire_With_Fire.mid,processed/remi_tokens/Fight_Fire_With_Fire.npy,Kansas,Fight Fire With Fire
clean_midi/lakh_midi_clean/Kansas/Journey_From_Mariabronn.mid,processed/remi_tokens/Journey_From_Mariabronn.npy,Kansas,Journey From Mariabronn
clean_midi/lakh_midi_clean/Kansas/Magnum_Opus.mid,processed/remi_tokens/Magnum_Opus.npy,Kansas,Magnum Opus
clean_midi/lakh_midi_clean/Kansas/Opus_Insert.mid,processed/remi_tokens/Opus_Insert.npy,Kansas,Opus Insert
clean_midi/lakh_midi_clean/Kansas/Paradox.mid,processed/remi_tokens/Paradox.npy,Kansas,Paradox
clean_midi/lakh_midi_clean/Kansas/Point_of_No_Return.mid,processed/remi_tokens/Point_of_No_Return.npy,Kansas,Point of No Return
clean_midi/lakh_midi_clean/Kansas/Song_for_America.1.mid,processed/remi_tokens/Song_for_America.1.npy,Kansas,Song for America.1
clean_midi/lakh_midi_clean/Kansas/Song_for_America.mid,processed/remi_tokens/Song_for_America.npy,Kansas,Song for America
clean_midi/lakh_midi_clean/Kansas/The_Spider.mid,processed/remi_tokens/The_Spider.npy,Kansas,The Spider
clean_midi/lakh_midi_clean/Kansas/The_Wall.mid,processed/remi_tokens/The_Wall.npy,Kansas,The Wall
clean_midi/lakh_midi_clean/Kaoma/Dancando_Lambada.1.mid,processed/remi_tokens/Dancando_Lambada.1.npy,Kaoma,Dancando Lambada.1
clean_midi/lakh_midi_clean/Kaoma/Dancando_Lambada.mid,processed/remi_tokens/Dancando_Lambada.npy,Kaoma,Dancando Lambada
clean_midi/lakh_midi_clean/Kaoma/Lambada.1.mid,processed/remi_tokens/Lambada.1.npy,Kaoma,Lambada.1
clean_midi/lakh_midi_clean/Kaoma/Lambada.2.mid,processed/remi_tokens/Lambada.2.npy,Kaoma,Lambada.2
clean_midi/lakh_midi_clean/Kaoma/Lambada.mid,processed/remi_tokens/Lambada.npy,Kaoma,Lambada
clean_midi/lakh_midi_clean/Kaoma/Lambada_3000_original_club_mix_.mid,processed/remi_tokens/Lambada_3000_original_club_mix_.npy,Kaoma,Lambada 3000 original club mix 
clean_midi/lakh_midi_clean/Kaoma/Melodie_dAmour.mid,processed/remi_tokens/Melodie_dAmour.npy,Kaoma,Melodie dAmour
clean_midi/lakh_midi_clean/Karas_Anton/Harry_Lime_Theme_Theme_From_the_Third_Man_.1.mid,processed/remi_tokens/Harry_Lime_Theme_Theme_From_the_Third_Man_.1.npy,Karas Anton,Harry Lime Theme Theme From the Third Man .1
clean_midi/lakh_midi_clean/Karas_Anton/Harry_Lime_Theme_Theme_From_the_Third_Man_.mid,processed/remi_tokens/Harry_Lime_Theme_Theme_From_the_Third_Man_.npy,Karas Anton,Harry Lime Theme Theme From the Third Man 
clean_midi/lakh_midi_clean/Kate_Bush/Army_Dreamers.1.mid,processed/remi_tokens/Army_Dreamers.1.npy,Kate Bush,Army Dreamers.1
clean_midi/lakh_midi_clean/Kate_Bush/Army_Dreamers.mid,processed/remi_tokens/Army_Dreamers.npy,Kate Bush,Army Dreamers
clean_midi/lakh_midi_clean/Kate_Bush/Babooshka.1.mid,processed/remi_tokens/Babooshka.1.npy,Kate Bush,Babooshka.1
clean_midi/lakh_midi_clean/Kate_Bush/Babooshka.2.mid,processed/remi_tokens/Babooshka.2.npy,Kate Bush,Babooshka.2
clean_midi/lakh_midi_clean/Kate_Bush/Babooshka.3.mid,processed/remi_tokens/Babooshka.3.npy,Kate Bush,Babooshka.3
clean_midi/lakh_midi_clean/Kate_Bush/Babooshka.mid,processed/remi_tokens/Babooshka.npy,Kate Bush,Babooshka
clean_midi/lakh_midi_clean/Kate_Bush/Cloudbusting.1.mid,processed/remi_tokens/Cloudbusting.1.npy,Kate Bush,Cloudbusting.1
clean_midi/lakh_midi_clean/Kate_Bush/Cloudbusting.2.mid,processed/remi_tokens/Cloudbusting.2.npy,Kate Bush,Cloudbusting.2
clean_midi/lakh_midi_clean/Kate_Bush/Cloudbusting.mid,processed/remi_tokens/Cloudbusting.npy,Kate Bush,Cloudbusting
clean_midi/lakh_midi_clean/Kate_Bush/The_Kick_Inside.mid,processed/remi_tokens/The_Kick_Inside.npy,Kate Bush,The Kick Inside
clean_midi/lakh_midi_clean/Kate_Bush/Under_Ice.mid,processed/remi_tokens/Under_Ice.npy,Kate Bush,Under Ice
clean_midi/lakh_midi_clean/Kate_Bush/Wuthering_Heights.1.mid,processed/remi_tokens/Wuthering_Heights.1.npy,Kate Bush,Wuthering Heights.1
clean_midi/lakh_midi_clean/Kate_Bush/Wuthering_Heights.2.mid,processed/remi_tokens/Wuthering_Heights.2.npy,Kate Bush,Wuthering Heights.2
clean_midi/lakh_midi_clean/Kate_Bush/Wuthering_Heights.3.mid,processed/remi_tokens/Wuthering_Heights.3.npy,Kate Bush,Wuthering Heights.3
clean_midi/lakh_midi_clean/Kate_Bush/Wuthering_Heights.4.mid,processed/remi_tokens/Wuthering_Heights.4.npy,Kate Bush,Wuthering Heights.4
clean_midi/lakh_midi_clean/Kate_Bush/Wuthering_Heights.mid,processed/remi_tokens/Wuthering_Heights.npy,Kate Bush,Wuthering Heights
clean_midi/lakh_midi_clean/Katrina_and_the_Waves/Thats_the_Way.mid,processed/remi_tokens/Thats_the_Way.npy,Katrina and the Waves,Thats the Way
clean_midi/lakh_midi_clean/Katrina_and_the_Waves/Walking_On_Sunshine.1.mid,processed/remi_tokens/Walking_On_Sunshine.1.npy,Katrina and the Waves,Walking On Sunshine.1
clean_midi/lakh_midi_clean/Katrina_and_the_Waves/Walking_On_Sunshine.mid,processed/remi_tokens/Walking_On_Sunshine.npy,Katrina and the Waves,Walking On Sunshine
clean_midi/lakh_midi_clean/Keith/98-6.mid,processed/remi_tokens/98-6.npy,Keith,98-6
clean_midi/lakh_midi_clean/Kelly_R/Gotham_City.mid,processed/remi_tokens/Gotham_City.npy,Kelly R,Gotham City
clean_midi/lakh_midi_clean/Kelly_R/I_Believe_I_Can_Fly.mid,processed/remi_tokens/I_Believe_I_Can_Fly.npy,Kelly R,I Believe I Can Fly
clean_midi/lakh_midi_clean/Kenny_Baker/John_Henry.mid,processed/remi_tokens/John_Henry.npy,Kenny Baker,John Henry
clean_midi/lakh_midi_clean/Kenny_Dorham/Ill_Take_Romance.mid,processed/remi_tokens/Ill_Take_Romance.npy,Kenny Dorham,Ill Take Romance
clean_midi/lakh_midi_clean/Kenny_G/Songbird.1.mid,processed/remi_tokens/Songbird.1.npy,Kenny G,Songbird.1
clean_midi/lakh_midi_clean/Kenny_G/Songbird.mid,processed/remi_tokens/Songbird.npy,Kenny G,Songbird
clean_midi/lakh_midi_clean/Kenny_Loggins/Danger_Zone.1.mid,processed/remi_tokens/Danger_Zone.1.npy,Kenny Loggins,Danger Zone.1
clean_midi/lakh_midi_clean/Kenny_Loggins/Danger_Zone.mid,processed/remi_tokens/Danger_Zone.npy,Kenny Loggins,Danger Zone
clean_midi/lakh_midi_clean/Kenny_Loggins/Footloose.1.mid,processed/remi_tokens/Footloose.1.npy,Kenny Loggins,Footloose.1
clean_midi/lakh_midi_clean/Kenny_Loggins/Footloose.2.mid,processed/remi_tokens/Footloose.2.npy,Kenny Loggins,Footloose.2
clean_midi/lakh_midi_clean/Kenny_Loggins/Footloose.mid,processed/remi_tokens/Footloose.npy,Kenny Loggins,Footloose
clean_midi/lakh_midi_clean/Kenny_Loggins/Forever.mid,processed/remi_tokens/Forever.npy,Kenny Loggins,Forever
clean_midi/lakh_midi_clean/Kenny_Loggins/Im_Alright.1.mid,processed/remi_tokens/Im_Alright.1.npy,Kenny Loggins,Im Alright.1
clean_midi/lakh_midi_clean/Kenny_Loggins/Im_Alright.mid,processed/remi_tokens/Im_Alright.npy,Kenny Loggins,Im Alright
clean_midi/lakh_midi_clean/Kenny_Loggins/Your_Mama_Dont_Dance.1.mid,processed/remi_tokens/Your_Mama_Dont_Dance.1.npy,Kenny Loggins,Your Mama Dont Dance.1
clean_midi/lakh_midi_clean/Kenny_Loggins/Your_Mama_Dont_Dance.mid,processed/remi_tokens/Your_Mama_Dont_Dance.npy,Kenny Loggins,Your Mama Dont Dance
clean_midi/lakh_midi_clean/Kenny_Thomas/Best_of_You.mid,processed/remi_tokens/Best_of_You.npy,Kenny Thomas,Best of You
clean_midi/lakh_midi_clean/Kevin_Paige/Anything_I_Want.mid,processed/remi_tokens/Anything_I_Want.npy,Kevin Paige,Anything I Want
clean_midi/lakh_midi_clean/Kid_Rock/Cowboy.mid,processed/remi_tokens/Cowboy.npy,Kid Rock,Cowboy
clean_midi/lakh_midi_clean/Kiki_Dee/Ive_Got_the_Music_in_Me.1.mid,processed/remi_tokens/Ive_Got_the_Music_in_Me.1.npy,Kiki Dee,Ive Got the Music in Me.1
clean_midi/lakh_midi_clean/Kiki_Dee/Ive_Got_the_Music_in_Me.2.mid,processed/remi_tokens/Ive_Got_the_Music_in_Me.2.npy,Kiki Dee,Ive Got the Music in Me.2
clean_midi/lakh_midi_clean/Kiki_Dee/Ive_Got_the_Music_in_Me.mid,processed/remi_tokens/Ive_Got_the_Music_in_Me.npy,Kiki Dee,Ive Got the Music in Me
clean_midi/lakh_midi_clean/Kim_Appleby/Dont_Worry.mid,processed/remi_tokens/Dont_Worry.npy,Kim Appleby,Dont Worry
clean_midi/lakh_midi_clean/Kim_Carnes/Bette_Davis_Eyes.1.mid,processed/remi_tokens/Bette_Davis_Eyes.1.npy,Kim Carnes,Bette Davis Eyes.1
clean_midi/lakh_midi_clean/Kim_Carnes/Bette_Davis_Eyes.mid,processed/remi_tokens/Bette_Davis_Eyes.npy,Kim Carnes,Bette Davis Eyes
clean_midi/lakh_midi_clean/Kim_Wilde/If_I_Cant_Have_You.mid,processed/remi_tokens/If_I_Cant_Have_You.npy,Kim Wilde,If I Cant Have You
clean_midi/lakh_midi_clean/Kim_Wilde/You_Keep_Me_Hangin_On.1.mid,processed/remi_tokens/You_Keep_Me_Hangin_On.1.npy,Kim Wilde,You Keep Me Hangin On.1
clean_midi/lakh_midi_clean/Kim_Wilde/You_Keep_Me_Hangin_On.mid,processed/remi_tokens/You_Keep_Me_Hangin_On.npy,Kim Wilde,You Keep Me Hangin On
clean_midi/lakh_midi_clean/King_Ben_E/Stand_By_Me.mid,processed/remi_tokens/Stand_By_Me.npy,King Ben E,Stand By Me
